,time,latitude,longitude,elevation
4566,2019-09-14 19:44:52+00:00,21.95987133309245,-159.48549172841012,291.3999938964844
4567,2019-09-14 19:44:53+00:00,21.959871668368578,-159.48549080640078,291.3999938964844
4568,2019-09-14 19:44:54+00:00,21.95987619459629,-159.48550430126488,291.79998779296875
4569,2019-09-14 19:44:55+00:00,21.9598825648427,-159.48551285080612,292.20001220703125
4570,2019-09-14 19:44:56+00:00,21.959876781329513,-159.48549449443817,291.6000061035156
4571,2019-09-14 19:44:57+00:00,21.959870997816324,-159.4854863639921,291.20001220703125
4572,2019-09-14 19:44:58+00:00,21.959862783551216,-159.4854716118425,290.6000061035156
4573,2019-09-14 19:44:59+00:00,21.959857419133186,-159.48546281084418,290.3999938964844
4574,2019-09-14 19:45:00+00:00,21.959849623963237,-159.4854549318552,290.0
4575,2019-09-14 19:45:01+00:00,21.959848701953888,-159.48544185608625,289.6000061035156
4576,2019-09-14 19:45:02+00:00,21.959852473810315,-159.4854345638305,289.6000061035156
4577,2019-09-14 19:45:03+00:00,21.959844259545207,-159.4854115974158,288.79998779296875
4578,2019-09-14 19:45:04+00:00,21.95984300225973,-159.48539927601814,288.3999938964844
4579,2019-09-14 19:45:05+00:00,21.95984777994454,-159.48538284748793,288.20001220703125
4580,2019-09-14 19:45:06+00:00,21.959846103563905,-159.48537119664252,288.0
4581,2019-09-14 19:45:07+00:00,21.959847025573254,-159.4853616412729,287.79998779296875
4582,2019-09-14 19:45:08+00:00,21.95984677411616,-159.48535418137908,287.6000061035156
4583,2019-09-14 19:45:09+00:00,21.9598497916013,-159.4853410217911,287.3999938964844
4584,2019-09-14 19:45:10+00:00,21.959851048886776,-159.48533331044018,287.3999938964844
4585,2019-09-14 19:45:11+00:00,21.959854485467076,-159.48532895185053,287.3999938964844
4586,2019-09-14 19:45:12+00:00,21.959862364456058,-159.48532828129828,287.6000061035156
